timestamp,action,price,quantity
2025-03-20 12:46:00-04:00,SELL,213.225,44.0
2025-03-20 12:50:00-04:00,BUY,213.73,44.0
2025-03-20 12:51:00-04:00,SELL,213.55,44.0
2025-03-20 13:05:00-04:00,BUY,213.8404,44.0
2025-03-20 13:06:00-04:00,SELL,213.72,44.0
2025-03-20 13:07:00-04:00,BUY,213.79,44.0
2025-03-20 13:08:00-04:00,SELL,213.915,44.0
2025-03-20 13:39:00-04:00,BUY,213.55,44.0
2025-03-20 13:40:00-04:00,SELL,213.47,44.0
2025-03-20 13:44:00-04:00,BUY,213.59,44.0
2025-03-20 13:45:00-04:00,SELL,213.61,44.0
2025-03-20 14:11:00-04:00,BUY,213.72,44.0
2025-03-20 14:12:00-04:00,SELL,213.7783,44.0
2025-03-20 14:35:00-04:00,BUY,212.44,44.0
2025-03-20 14:36:00-04:00,SELL,212.505,44.0
2025-03-20 14:41:00-04:00,BUY,212.54,44.0
2025-03-20 14:42:00-04:00,SELL,212.5802,44.0
2025-03-20 14:50:00-04:00,BUY,212.82,44.0
2025-03-20 14:51:00-04:00,SELL,212.77,44.0
2025-03-20 14:52:00-04:00,BUY,212.95,44.0
2025-03-20 14:53:00-04:00,SELL,213.0,44.0
2025-03-20 15:50:00-04:00,BUY,213.73,44.0
2025-03-20 15:51:00-04:00,SELL,213.73,44.0
2025-03-20 15:55:00-04:00,BUY,214.43,44.0
2025-03-20 15:56:00-04:00,SELL,214.3713,44.0
2025-03-20 15:59:00-04:00,BUY,214.15,44.0
2025-03-20 16:00:00-04:00,SELL,214.1,44.0
2025-03-20 04:00:00-04:00,BUY,388.76,24.0
2025-03-20 04:02:00-04:00,SELL,389.45,24.0
2025-03-20 04:44:00-04:00,BUY,389.48,24.0
2025-03-20 04:52:00-04:00,SELL,389.61,24.0
2025-03-20 05:02:00-04:00,BUY,389.57,24.0
2025-03-20 05:13:00-04:00,SELL,389.13,24.0
2025-03-20 05:14:00-04:00,BUY,389.04,24.0
2025-03-20 05:28:00-04:00,SELL,388.57,24.0
2025-03-20 05:29:00-04:00,BUY,388.89,24.0
2025-03-20 05:31:00-04:00,SELL,388.82,24.0
2025-03-20 05:32:00-04:00,BUY,388.83,24.0
2025-03-20 05:33:00-04:00,SELL,388.47,24.0
2025-03-20 05:38:00-04:00,BUY,388.47,24.0
2025-03-20 05:44:00-04:00,SELL,388.48,24.0
2025-03-20 05:52:00-04:00,BUY,388.29,24.0
2025-03-20 05:53:00-04:00,SELL,388.29,24.0
2025-03-20 06:00:00-04:00,BUY,388.0,24.0
2025-03-20 06:01:00-04:00,SELL,387.85,24.0
2025-03-20 06:08:00-04:00,BUY,387.51,24.0
2025-03-20 06:10:00-04:00,SELL,387.2,24.0
2025-03-20 06:12:00-04:00,BUY,387.1,24.0
2025-03-20 06:13:00-04:00,SELL,386.65,24.0
2025-03-20 06:15:00-04:00,BUY,386.7,24.0
2025-03-20 06:18:00-04:00,SELL,385.98,24.0
2025-03-20 06:19:00-04:00,BUY,384.94,24.0
2025-03-20 06:20:00-04:00,SELL,384.68,24.0
2025-03-20 06:21:00-04:00,BUY,385.51,24.0
2025-03-20 06:23:00-04:00,SELL,385.42,24.0
2025-03-20 06:24:00-04:00,BUY,385.3,24.0
2025-03-20 06:28:00-04:00,SELL,385.5,24.0
2025-03-20 06:43:00-04:00,BUY,384.18,24.0
2025-03-20 06:44:00-04:00,SELL,384.11,24.0
2025-03-20 06:45:00-04:00,BUY,384.35,24.0
2025-03-20 06:46:00-04:00,SELL,384.58,24.0
2025-03-20 06:59:00-04:00,BUY,385.8,24.0
2025-03-20 07:00:00-04:00,SELL,385.62,24.0
2025-03-20 08:00:00-04:00,BUY,386.4,24.0
2025-03-20 08:05:00-04:00,SELL,386.38,24.0
2025-03-20 08:31:00-04:00,BUY,386.4,24.0
2025-03-20 08:32:00-04:00,SELL,386.5,24.0
2025-03-20 08:35:00-04:00,BUY,386.4,24.0
2025-03-20 08:37:00-04:00,SELL,386.55,24.0
2025-03-20 09:03:00-04:00,BUY,386.78,24.0
2025-03-20 09:04:00-04:00,SELL,386.57,24.0
2025-03-20 09:28:00-04:00,BUY,384.99,24.0
2025-03-20 09:29:00-04:00,SELL,385.62,24.0
2025-03-20 09:30:00-04:00,BUY,384.185,24.0
2025-03-20 09:30:00-04:00,SELL,384.185,24.0
2025-03-20 09:31:00-04:00,BUY,383.7313,24.0
2025-03-20 09:32:00-04:00,SELL,384.63,24.0
2025-03-20 09:33:00-04:00,BUY,384.87,24.0
2025-03-20 09:34:00-04:00,SELL,384.94,24.0
2025-03-20 09:35:00-04:00,BUY,385.48,24.0
2025-03-20 09:36:00-04:00,SELL,385.58,24.0
2025-03-20 09:38:00-04:00,BUY,385.56,24.0
2025-03-20 09:39:00-04:00,SELL,385.97,24.0
2025-03-20 09:59:00-04:00,BUY,386.73,24.0
2025-03-20 10:00:00-04:00,SELL,387.52,24.0
2025-03-20 10:16:00-04:00,BUY,389.99,24.0
2025-03-20 10:17:00-04:00,SELL,390.276,24.0
2025-03-20 10:23:00-04:00,BUY,391.115,24.0
2025-03-20 10:24:00-04:00,SELL,391.09,24.0
2025-03-20 10:38:00-04:00,BUY,391.17,24.0
2025-03-20 10:39:00-04:00,SELL,390.935,24.0
2025-03-20 10:43:00-04:00,BUY,391.495,24.0
2025-03-20 10:44:00-04:00,SELL,391.47,24.0
2025-03-20 11:23:00-04:00,BUY,388.765,24.0
2025-03-20 11:24:00-04:00,SELL,388.675,24.0
2025-03-20 12:09:00-04:00,BUY,387.96,24.0
2025-03-20 12:10:00-04:00,SELL,387.725,24.0
2025-03-20 12:26:00-04:00,BUY,387.96,24.0
2025-03-20 12:27:00-04:00,SELL,387.45,24.0
2025-03-20 12:38:00-04:00,BUY,387.55,24.0
2025-03-20 12:39:00-04:00,SELL,387.48,24.0
2025-03-20 12:41:00-04:00,BUY,387.37,24.0
2025-03-20 12:42:00-04:00,SELL,387.277,24.0
2025-03-20 12:45:00-04:00,BUY,386.83,24.0
2025-03-20 12:46:00-04:00,SELL,386.95,24.0
2025-03-20 12:50:00-04:00,BUY,386.94,24.0
2025-03-20 12:51:00-04:00,SELL,386.84,24.0
2025-03-20 13:05:00-04:00,BUY,387.09,24.0
2025-03-20 13:06:00-04:00,SELL,386.915,24.0
2025-03-20 13:07:00-04:00,BUY,387.01,24.0
2025-03-20 13:08:00-04:00,SELL,387.29,24.0
2025-03-20 13:39:00-04:00,BUY,386.605,24.0
2025-03-20 13:40:00-04:00,SELL,386.4765,24.0
2025-03-20 13:44:00-04:00,BUY,386.66,24.0
2025-03-20 13:45:00-04:00,SELL,386.75,24.0
2025-03-20 14:11:00-04:00,BUY,386.415,24.0
2025-03-20 14:12:00-04:00,SELL,386.44,24.0
2025-03-20 14:35:00-04:00,BUY,385.06,24.0
2025-03-20 14:36:00-04:00,SELL,385.14,24.0
2025-03-20 14:41:00-04:00,BUY,385.21,24.0
2025-03-20 14:42:00-04:00,SELL,385.245,24.0
2025-03-20 14:50:00-04:00,BUY,386.345,24.0
2025-03-20 14:51:00-04:00,SELL,386.135,24.0
2025-03-20 14:52:00-04:00,BUY,386.415,24.0
2025-03-20 14:53:00-04:00,SELL,386.63,24.0
2025-03-20 15:50:00-04:00,BUY,386.4,24.0
2025-03-20 15:51:00-04:00,SELL,386.41,24.0
2025-03-20 15:55:00-04:00,BUY,387.16,24.0
2025-03-20 15:56:00-04:00,SELL,386.98,24.0
2025-03-20 15:59:00-04:00,BUY,386.81,24.0
2025-03-20 16:00:00-04:00,SELL,386.7,24.0
2025-03-20 04:00:00-04:00,BUY,119.49,79.0
2025-03-20 04:01:00-04:00,SELL,119.45,79.0
2025-03-20 04:31:00-04:00,BUY,119.36,79.0
2025-03-20 04:32:00-04:00,SELL,119.3,79.0
2025-03-20 04:44:00-04:00,BUY,119.26,79.0
2025-03-20 04:45:00-04:00,SELL,119.2,79.0
2025-03-20 05:02:00-04:00,BUY,119.15,79.0
2025-03-20 05:03:00-04:00,SELL,119.09,79.0
2025-03-20 05:04:00-04:00,BUY,119.15,79.0
2025-03-20 05:05:00-04:00,SELL,119.25,79.0
2025-03-20 05:07:00-04:00,BUY,119.14,79.0
2025-03-20 05:08:00-04:00,SELL,119.09,79.0
2025-03-20 05:09:00-04:00,BUY,119.14,79.0
2025-03-20 05:10:00-04:00,SELL,119.11,79.0
2025-03-20 05:12:00-04:00,BUY,119.05,79.0
2025-03-20 05:13:00-04:00,SELL,119.04,79.0
2025-03-20 05:14:00-04:00,BUY,118.9,79.0
2025-03-20 05:15:00-04:00,SELL,118.83,79.0
2025-03-20 05:16:00-04:00,BUY,118.93,79.0
2025-03-20 05:17:00-04:00,SELL,118.87,79.0
2025-03-20 05:20:00-04:00,BUY,118.73,79.0
2025-03-20 05:21:00-04:00,SELL,118.69,79.0
2025-03-20 05:23:00-04:00,BUY,118.89,79.0
2025-03-20 05:24:00-04:00,SELL,118.98,79.0
2025-03-20 05:26:00-04:00,BUY,118.75,79.0
2025-03-20 05:27:00-04:00,SELL,118.66,79.0
2025-03-20 05:28:00-04:00,BUY,118.62,79.0
2025-03-20 05:29:00-04:00,SELL,118.48,79.0
2025-03-20 05:30:00-04:00,BUY,118.25,80.0
2025-03-20 05:31:00-04:00,SELL,118.39,80.0
2025-03-20 05:32:00-04:00,BUY,118.31,80.0
2025-03-20 05:33:00-04:00,SELL,118.26,80.0
2025-03-20 05:35:00-04:00,BUY,118.28,80.0
2025-03-20 05:36:00-04:00,SELL,118.24,80.0
2025-03-20 05:38:00-04:00,BUY,118.37,80.0
2025-03-20 05:39:00-04:00,SELL,118.38,80.0
2025-03-20 05:42:00-04:00,BUY,118.4,80.0
2025-03-20 05:43:00-04:00,SELL,118.4,80.0
2025-03-20 05:49:00-04:00,BUY,117.97,80.0
2025-03-20 05:50:00-04:00,SELL,118.15,80.0
2025-03-20 05:52:00-04:00,BUY,117.86,80.0
2025-03-20 05:53:00-04:00,SELL,117.86,80.0
2025-03-20 05:59:00-04:00,BUY,118.09,80.0
2025-03-20 06:00:00-04:00,SELL,117.97,80.0
2025-03-20 06:01:00-04:00,BUY,117.81,80.0
2025-03-20 06:02:00-04:00,SELL,117.99,80.0
2025-03-20 06:04:00-04:00,BUY,117.59,80.0
2025-03-20 06:05:00-04:00,SELL,117.6,80.0
2025-03-20 06:08:00-04:00,BUY,117.53,80.0
2025-03-20 06:09:00-04:00,SELL,117.53,80.0
2025-03-20 06:11:00-04:00,BUY,117.36,80.0
2025-03-20 06:12:00-04:00,SELL,117.09,80.0
2025-03-20 06:13:00-04:00,BUY,117.17,80.0
2025-03-20 06:14:00-04:00,SELL,117.27,80.0
2025-03-20 06:15:00-04:00,BUY,116.95,81.0
2025-03-20 06:16:00-04:00,SELL,116.83,81.0
2025-03-20 06:17:00-04:00,BUY,116.63,81.0
2025-03-20 06:18:00-04:00,SELL,116.53,81.0
2025-03-20 06:19:00-04:00,BUY,116.25,81.0
2025-03-20 06:20:00-04:00,SELL,116.08,81.0
2025-03-20 06:21:00-04:00,BUY,116.5,81.0
2025-03-20 06:22:00-04:00,SELL,116.6,81.0
2025-03-20 06:24:00-04:00,BUY,117.03,80.0
2025-03-20 06:25:00-04:00,SELL,116.99,80.0
2025-03-20 06:27:00-04:00,BUY,116.81,80.0
2025-03-20 06:28:00-04:00,SELL,116.73,80.0
2025-03-20 06:30:00-04:00,BUY,116.65,80.0
2025-03-20 06:31:00-04:00,SELL,116.66,80.0
2025-03-20 06:43:00-04:00,BUY,116.81,80.0
2025-03-20 06:44:00-04:00,SELL,116.91,80.0
2025-03-20 06:45:00-04:00,BUY,117.05,80.0
2025-03-20 06:46:00-04:00,SELL,116.81,80.0
2025-03-20 06:47:00-04:00,BUY,117.0,80.0
2025-03-20 06:48:00-04:00,SELL,116.91,80.0
2025-03-20 06:57:00-04:00,BUY,117.07,80.0
2025-03-20 06:58:00-04:00,SELL,117.0,80.0
2025-03-20 06:59:00-04:00,BUY,117.03,80.0
2025-03-20 07:00:00-04:00,SELL,116.9,80.0
2025-03-20 08:00:00-04:00,BUY,117.1986,80.0
2025-03-20 08:01:00-04:00,SELL,117.3297,80.0
2025-03-20 08:31:00-04:00,BUY,117.71,80.0
2025-03-20 08:32:00-04:00,SELL,117.6998,80.0
2025-03-20 08:35:00-04:00,BUY,117.55,80.0
2025-03-20 08:36:00-04:00,SELL,117.53,80.0
2025-03-20 09:03:00-04:00,BUY,116.7399,80.0
2025-03-20 09:04:00-04:00,SELL,116.8,80.0
2025-03-20 09:25:00-04:00,BUY,116.76,80.0
2025-03-20 09:26:00-04:00,SELL,116.79,80.0
2025-03-20 09:28:00-04:00,BUY,116.49,80.0
2025-03-20 09:29:00-04:00,SELL,116.54,80.0
2025-03-20 09:30:00-04:00,BUY,117.25,80.0
2025-03-20 09:30:00-04:00,SELL,117.25,80.0
2025-03-20 09:31:00-04:00,BUY,117.47,80.0
2025-03-20 09:32:00-04:00,SELL,118.025,80.0
2025-03-20 09:33:00-04:00,BUY,118.4398,80.0
2025-03-20 09:34:00-04:00,SELL,118.415,80.0
2025-03-20 09:35:00-04:00,BUY,118.7182,79.0
2025-03-20 09:36:00-04:00,SELL,118.6447,79.0
2025-03-20 09:38:00-04:00,BUY,119.045,79.0
2025-03-20 09:39:00-04:00,SELL,119.294,79.0
2025-03-20 09:59:00-04:00,BUY,118.415,80.0
2025-03-20 10:00:00-04:00,SELL,118.8589,80.0
2025-03-20 10:16:00-04:00,BUY,118.58,80.0
2025-03-20 10:17:00-04:00,SELL,118.72,80.0
2025-03-20 10:23:00-04:00,BUY,118.97,80.0
2025-03-20 10:24:00-04:00,SELL,119.059,80.0
2025-03-20 10:38:00-04:00,BUY,119.3058,79.0
2025-03-20 10:39:00-04:00,SELL,119.119,79.0
2025-03-20 10:43:00-04:00,BUY,119.4099,79.0
2025-03-20 10:44:00-04:00,SELL,119.4433,79.0
2025-03-20 11:23:00-04:00,BUY,119.8498,79.0
2025-03-20 11:24:00-04:00,SELL,119.715,79.0
2025-03-20 12:09:00-04:00,BUY,119.3045,79.0
2025-03-20 12:10:00-04:00,SELL,119.08,79.0
2025-03-20 12:26:00-04:00,BUY,118.885,79.0
2025-03-20 12:27:00-04:00,SELL,118.53,79.0
2025-03-20 12:38:00-04:00,BUY,118.76,79.0
2025-03-20 12:39:00-04:00,SELL,118.66,79.0
2025-03-20 12:41:00-04:00,BUY,118.46,79.0
2025-03-20 12:42:00-04:00,SELL,118.38,79.0
2025-03-20 12:45:00-04:00,BUY,118.095,80.0
2025-03-20 12:46:00-04:00,SELL,118.195,80.0
2025-03-20 12:50:00-04:00,BUY,118.27,80.0
2025-03-20 12:51:00-04:00,SELL,118.15,80.0
2025-03-20 13:05:00-04:00,BUY,118.41,79.0
2025-03-20 13:06:00-04:00,SELL,118.4,79.0
2025-03-20 13:07:00-04:00,BUY,118.47,79.0
2025-03-20 13:08:00-04:00,SELL,118.595,79.0
2025-03-20 13:39:00-04:00,BUY,118.5099,79.0
2025-03-20 13:40:00-04:00,SELL,118.3655,79.0
2025-03-20 13:44:00-04:00,BUY,118.5072,79.0
2025-03-20 13:45:00-04:00,SELL,118.49,79.0
2025-03-20 14:11:00-04:00,BUY,118.8701,79.0
2025-03-20 14:12:00-04:00,SELL,118.985,79.0
2025-03-20 14:35:00-04:00,BUY,118.165,80.0
2025-03-20 14:36:00-04:00,SELL,118.22,80.0
2025-03-20 14:41:00-04:00,BUY,118.005,80.0
2025-03-20 14:42:00-04:00,SELL,117.8984,80.0
2025-03-20 14:50:00-04:00,BUY,118.165,80.0
2025-03-20 14:51:00-04:00,SELL,118.1408,80.0
2025-03-20 14:52:00-04:00,BUY,118.3482,79.0
2025-03-20 14:53:00-04:00,SELL,118.525,79.0
2025-03-20 15:50:00-04:00,BUY,118.3884,80.0
2025-03-20 15:51:00-04:00,SELL,118.33,80.0
2025-03-20 15:55:00-04:00,BUY,118.7018,79.0
2025-03-20 15:56:00-04:00,SELL,118.65,79.0
2025-03-20 15:59:00-04:00,BUY,118.465,79.0
2025-03-20 16:00:00-04:00,SELL,118.35,79.0
2025-03-20 04:00:00-04:00,BUY,589.99,16.0
2025-03-20 04:01:00-04:00,SELL,590.05,16.0
2025-03-20 05:02:00-04:00,BUY,590.19,16.0
2025-03-20 05:03:00-04:00,SELL,590.0,16.0
2025-03-20 05:04:00-04:00,BUY,589.5,16.0
2025-03-20 05:07:00-04:00,SELL,589.92,16.0
2025-03-20 05:15:00-04:00,BUY,589.86,16.0
2025-03-20 05:16:00-04:00,SELL,589.25,16.0
2025-03-20 05:27:00-04:00,BUY,589.3,16.0
2025-03-20 05:30:00-04:00,SELL,587.83,16.0
2025-03-20 05:33:00-04:00,BUY,587.22,16.0
2025-03-20 05:35:00-04:00,SELL,587.11,16.0
2025-03-20 05:36:00-04:00,BUY,586.5,16.0
2025-03-20 05:37:00-04:00,SELL,586.32,16.0
2025-03-20 05:42:00-04:00,BUY,586.26,16.0
2025-03-20 05:46:00-04:00,SELL,586.0,16.0
2025-03-20 05:49:00-04:00,BUY,585.65,16.0
2025-03-20 05:51:00-04:00,SELL,586.0,16.0
2025-03-20 05:53:00-04:00,BUY,585.02,16.0
2025-03-20 05:55:00-04:00,SELL,584.88,16.0
2025-03-20 05:59:00-04:00,BUY,585.76,16.0
2025-03-20 06:00:00-04:00,SELL,586.02,16.0
2025-03-20 06:01:00-04:00,BUY,585.3,16.0
2025-03-20 06:02:00-04:00,SELL,585.02,16.0
2025-03-20 06:04:00-04:00,BUY,583.62,16.0
2025-03-20 06:05:00-04:00,SELL,583.57,16.0
2025-03-20 06:08:00-04:00,BUY,583.98,16.0
2025-03-20 06:11:00-04:00,SELL,582.2,16.0
2025-03-20 06:12:00-04:00,BUY,581.01,16.0
2025-03-20 06:14:00-04:00,SELL,582.0,16.0
2025-03-20 06:15:00-04:00,BUY,581.18,16.0
2025-03-20 06:17:00-04:00,SELL,580.01,16.0
2025-03-20 06:18:00-04:00,BUY,580.0,16.0
2025-03-20 06:19:00-04:00,SELL,579.41,16.0
2025-03-20 06:20:00-04:00,BUY,579.06,16.0
2025-03-20 06:25:00-04:00,SELL,580.18,16.0
2025-03-20 06:30:00-04:00,BUY,580.0,16.0
2025-03-20 06:35:00-04:00,SELL,579.47,16.0
2025-03-20 06:43:00-04:00,BUY,579.16,16.0
2025-03-20 06:47:00-04:00,SELL,580.1,16.0
2025-03-20 06:59:00-04:00,BUY,582.5,16.0
2025-03-20 07:00:00-04:00,SELL,582.2,16.0
2025-03-20 08:00:00-04:00,BUY,589.2,15.0
2025-03-20 08:01:00-04:00,SELL,583.15,15.0
2025-03-20 08:32:00-04:00,BUY,583.4,15.0
2025-03-20 08:33:00-04:00,SELL,584.0,15.0
2025-03-20 08:35:00-04:00,BUY,583.4,15.0
2025-03-20 08:36:00-04:00,SELL,583.2,15.0
2025-03-20 09:03:00-04:00,BUY,580.66,16.0
2025-03-20 09:04:00-04:00,SELL,581.63,16.0
2025-03-20 09:25:00-04:00,BUY,581.91,16.0
2025-03-20 09:27:00-04:00,SELL,582.96,16.0
2025-03-20 09:28:00-04:00,BUY,582.45,16.0
2025-03-20 09:29:00-04:00,SELL,582.96,16.0
2025-03-20 09:30:00-04:00,BUY,580.195,16.0
2025-03-20 09:30:00-04:00,SELL,580.195,16.0
2025-03-20 09:31:00-04:00,BUY,582.54,16.0
2025-03-20 09:32:00-04:00,SELL,585.37,16.0
2025-03-20 09:33:00-04:00,BUY,587.08,16.0
2025-03-20 09:34:00-04:00,SELL,588.242,16.0
2025-03-20 09:35:00-04:00,BUY,588.345,16.0
2025-03-20 09:36:00-04:00,SELL,587.51,16.0
2025-03-20 09:38:00-04:00,BUY,588.54,15.0
2025-03-20 09:39:00-04:00,SELL,590.745,15.0
2025-03-20 09:59:00-04:00,BUY,596.37,15.0
2025-03-20 10:00:00-04:00,SELL,598.595,15.0
2025-03-20 10:16:00-04:00,BUY,602.76,15.0
2025-03-20 10:17:00-04:00,SELL,603.8799,15.0
2025-03-20 10:23:00-04:00,BUY,605.7786,15.0
2025-03-20 10:24:00-04:00,SELL,604.145,15.0
2025-03-20 10:38:00-04:00,BUY,607.225,15.0
2025-03-20 10:39:00-04:00,SELL,606.325,15.0
2025-03-20 10:43:00-04:00,BUY,608.71,15.0
2025-03-20 10:44:00-04:00,SELL,608.7499,15.0
2025-03-20 11:23:00-04:00,BUY,608.25,15.0
2025-03-20 11:24:00-04:00,SELL,607.68,15.0
2025-03-20 12:09:00-04:00,BUY,604.6495,15.0
2025-03-20 12:10:00-04:00,SELL,603.54,15.0
2025-03-20 12:26:00-04:00,BUY,603.15,15.0
2025-03-20 12:27:00-04:00,SELL,601.97,15.0
2025-03-20 12:38:00-04:00,BUY,601.8,15.0
2025-03-20 12:39:00-04:00,SELL,601.74,15.0
2025-03-20 12:41:00-04:00,BUY,600.83,15.0
2025-03-20 12:42:00-04:00,SELL,600.345,15.0
2025-03-20 12:45:00-04:00,BUY,600.4438,15.0
2025-03-20 12:46:00-04:00,SELL,601.085,15.0
2025-03-20 12:50:00-04:00,BUY,601.35,15.0
2025-03-20 12:51:00-04:00,SELL,600.73,15.0
2025-03-20 13:05:00-04:00,BUY,602.66,15.0
2025-03-20 13:06:00-04:00,SELL,602.0719,15.0
2025-03-20 13:07:00-04:00,BUY,601.4638,15.0
2025-03-20 13:08:00-04:00,SELL,601.94,15.0
2025-03-20 13:39:00-04:00,BUY,596.83,15.0
2025-03-20 13:40:00-04:00,SELL,596.7725,15.0
2025-03-20 13:44:00-04:00,BUY,597.755,15.0
2025-03-20 13:45:00-04:00,SELL,597.61,15.0
2025-03-20 14:11:00-04:00,BUY,596.55,15.0
2025-03-20 14:12:00-04:00,SELL,596.72,15.0
2025-03-20 14:35:00-04:00,BUY,590.535,15.0
2025-03-20 14:36:00-04:00,SELL,590.975,15.0
2025-03-20 14:41:00-04:00,BUY,590.53,15.0
2025-03-20 14:42:00-04:00,SELL,590.15,15.0
2025-03-20 14:50:00-04:00,BUY,592.96,15.0
2025-03-20 14:51:00-04:00,SELL,592.0099,15.0
2025-03-20 14:52:00-04:00,BUY,592.845,15.0
2025-03-20 14:53:00-04:00,SELL,592.96,15.0
2025-03-20 15:50:00-04:00,BUY,587.65,15.0
2025-03-20 15:51:00-04:00,SELL,586.71,15.0
2025-03-20 15:55:00-04:00,BUY,586.52,15.0
2025-03-20 15:56:00-04:00,SELL,585.96,15.0
2025-03-20 15:59:00-04:00,BUY,585.98,15.0
2025-03-20 16:00:00-04:00,SELL,586.2,15.0
2025-03-20 04:00:00-04:00,BUY,196.54,47.0
2025-03-20 04:01:00-04:00,SELL,196.84,47.0
2025-03-20 04:31:00-04:00,BUY,196.55,47.0
2025-03-20 04:32:00-04:00,SELL,196.45,47.0
2025-03-20 04:44:00-04:00,BUY,196.42,47.0
2025-03-20 04:48:00-04:00,SELL,196.5,47.0
2025-03-20 05:02:00-04:00,BUY,196.56,47.0
2025-03-20 05:03:00-04:00,SELL,196.5,47.0
2025-03-20 05:04:00-04:00,BUY,196.47,47.0
2025-03-20 05:09:00-04:00,SELL,196.71,47.0
2025-03-20 05:15:00-04:00,BUY,196.58,47.0
2025-03-20 05:16:00-04:00,SELL,196.55,47.0
2025-03-20 05:28:00-04:00,BUY,196.35,47.0
2025-03-20 05:29:00-04:00,SELL,196.3,47.0
2025-03-20 05:30:00-04:00,BUY,196.28,47.0
2025-03-20 05:32:00-04:00,SELL,196.3,47.0
2025-03-20 05:33:00-04:00,BUY,196.25,47.0
2025-03-20 05:34:00-04:00,SELL,196.22,47.0
2025-03-20 05:35:00-04:00,BUY,196.15,47.0
2025-03-20 05:37:00-04:00,SELL,196.0,47.0
2025-03-20 05:38:00-04:00,BUY,196.1,47.0
2025-03-20 05:39:00-04:00,SELL,196.2,47.0
2025-03-20 05:42:00-04:00,BUY,196.01,47.0
2025-03-20 05:43:00-04:00,SELL,196.02,47.0
2025-03-20 05:49:00-04:00,BUY,196.0,47.0
2025-03-20 05:50:00-04:00,SELL,195.95,47.0
2025-03-20 05:52:00-04:00,BUY,195.8,47.0
2025-03-20 05:53:00-04:00,SELL,195.76,47.0
2025-03-20 06:00:00-04:00,BUY,195.68,47.0
2025-03-20 06:01:00-04:00,SELL,195.73,47.0
2025-03-20 06:04:00-04:00,BUY,195.3,48.0
2025-03-20 06:05:00-04:00,SELL,195.34,48.0
2025-03-20 06:08:00-04:00,BUY,195.33,48.0
2025-03-20 06:09:00-04:00,SELL,195.3,48.0
2025-03-20 06:11:00-04:00,BUY,195.2,48.0
2025-03-20 06:12:00-04:00,SELL,194.82,48.0
2025-03-20 06:13:00-04:00,BUY,194.91,48.0
2025-03-20 06:14:00-04:00,SELL,194.95,48.0
2025-03-20 06:15:00-04:00,BUY,194.73,48.0
2025-03-20 06:17:00-04:00,SELL,194.59,48.0
2025-03-20 06:18:00-04:00,BUY,194.28,48.0
2025-03-20 06:19:00-04:00,SELL,194.0,48.0
2025-03-20 06:20:00-04:00,BUY,193.95,48.0
2025-03-20 06:21:00-04:00,SELL,193.98,48.0
2025-03-20 06:22:00-04:00,BUY,194.05,48.0
2025-03-20 06:23:00-04:00,SELL,193.76,48.0
2025-03-20 06:24:00-04:00,BUY,194.2,48.0
2025-03-20 06:25:00-04:00,SELL,194.29,48.0
2025-03-20 06:27:00-04:00,BUY,194.24,48.0
2025-03-20 06:28:00-04:00,SELL,194.13,48.0
2025-03-20 06:43:00-04:00,BUY,193.77,48.0
2025-03-20 06:44:00-04:00,SELL,193.74,48.0
2025-03-20 06:45:00-04:00,BUY,194.0,48.0
2025-03-20 06:46:00-04:00,SELL,193.98,48.0
2025-03-20 06:48:00-04:00,BUY,194.25,48.0
2025-03-20 06:50:00-04:00,SELL,194.19,48.0
2025-03-20 06:57:00-04:00,BUY,194.72,47.0
2025-03-20 06:59:00-04:00,SELL,194.64,47.0
2025-03-20 08:00:00-04:00,BUY,195.07,47.0
2025-03-20 08:01:00-04:00,SELL,194.88,47.0
2025-03-20 08:31:00-04:00,BUY,195.05,47.0
2025-03-20 08:32:00-04:00,SELL,195.21,47.0
2025-03-20 08:35:00-04:00,BUY,194.9999,47.0
2025-03-20 08:36:00-04:00,SELL,195.0,47.0
2025-03-20 09:03:00-04:00,BUY,194.0,48.0
2025-03-20 09:04:00-04:00,SELL,194.08,48.0
2025-03-20 09:25:00-04:00,BUY,194.13,48.0
2025-03-20 09:26:00-04:00,SELL,194.35,48.0
2025-03-20 09:28:00-04:00,BUY,193.0047,48.0
2025-03-20 09:29:00-04:00,SELL,192.99,48.0
2025-03-20 09:30:00-04:00,BUY,192.89,48.0
2025-03-20 09:30:00-04:00,SELL,192.89,48.0
2025-03-20 09:31:00-04:00,BUY,193.2893,48.0
2025-03-20 09:32:00-04:00,SELL,193.89,48.0
2025-03-20 09:33:00-04:00,BUY,194.2,48.0
2025-03-20 09:34:00-04:00,SELL,194.535,48.0
2025-03-20 09:35:00-04:00,BUY,194.5901,48.0
2025-03-20 09:36:00-04:00,SELL,194.76,48.0
2025-03-20 09:38:00-04:00,BUY,194.93,48.0
2025-03-20 09:39:00-04:00,SELL,195.1,48.0
2025-03-20 09:59:00-04:00,BUY,196.24,47.0
2025-03-20 10:00:00-04:00,SELL,196.87,47.0
2025-03-20 10:16:00-04:00,BUY,197.5782,47.0
2025-03-20 10:17:00-04:00,SELL,197.74,47.0
2025-03-20 10:23:00-04:00,BUY,198.13,47.0
2025-03-20 10:24:00-04:00,SELL,198.1,47.0
2025-03-20 10:38:00-04:00,BUY,198.15,47.0
2025-03-20 10:39:00-04:00,SELL,197.9,47.0
2025-03-20 10:43:00-04:00,BUY,198.65,47.0
