symbol,time,close,volume,ema_9,ema_21,pct_change,rsi,macd_hist,signal_score
TSLA,2025-03-28 09:09:00-04:00,276.18,33631,275.2639114421889,275.2719504613469,0.20317828894855783,49.45240507550572,0.12315614964487223,3
TSLA,2025-03-28 09:14:00-04:00,277.15,64780,276.1194481013765,275.7198384122711,0.2169589585969911,70.21696252465418,0.2499676328536948,3
TSLA,2025-03-28 09:23:00-04:00,277.683,76006,276.88752805790074,276.42294051784967,0.2284786139685968,65.58158822309775,0.10141565515209067,3
TSLA,2025-03-28 09:36:00-04:00,271.33,833350,271.8652246249744,273.7231079281982,0.8249414737467875,21.55458046028467,-0.6905338012901844,3
TSLA,2025-03-28 09:42:00-04:00,274.18,910909,271.6309201192894,272.6777649785687,1.4131184589407653,45.72232502725046,0.11394566590161181,3
TSLA,2025-03-28 09:47:00-04:00,275.8589,714260,273.3410991046888,273.1785382441392,0.7589642816703934,67.44997843182803,0.5992344523887551,3
TSLA,2025-03-28 11:10:00-04:00,266.42,646282,264.63167785299777,264.47922208402366,0.7811465642791005,63.75058615838737,0.20544143745527244,4
TSLA,2025-03-28 11:13:00-04:00,267.2499,471230,265.61132546073486,265.00367391737313,0.34539856568920335,66.12557141524442,0.37020867232345794,3
TSLA,2025-03-28 11:32:00-04:00,267.9529,636215,266.2878005680833,265.8502725747469,0.4584786113297934,76.83384437249403,0.15833245033748466,3
TSLA,2025-03-28 12:26:00-04:00,262.74,355096,262.5293022290952,263.05619193359155,0.3106599070043625,39.08422931628524,0.03348040800108554,4
TSLA,2025-03-28 13:17:00-04:00,265.8741,500678,264.34047100677276,264.1181143014436,0.6565079124706719,68.86792452830181,0.11731262204972748,3
TSLA,2025-03-28 13:57:00-04:00,263.6164,241905,263.00170082571714,263.08667564798156,0.24588374786762568,48.44689926719863,0.06826655690146793,3
TSLA,2025-03-28 14:00:00-04:00,263.98,234925,263.29794602276723,263.20852415325436,0.20307844142042342,62.31590956233235,0.13692351426678465,4
TSLA,2025-03-28 15:51:00-04:00,263.043,319658,262.3158345168369,262.2328124740432,0.2698839270398601,61.429792777755196,0.20102158813097637,3
